
 displacements (vx,vy,vz) for set NALL and time  0.5000000E-01

         1  0.000000E+00  0.000000E+00  0.000000E+00
         2  0.000000E+00  0.000000E+00  0.000000E+00
         3  5.311167E-12  6.062736E-03 -5.181851E-05
         4 -2.779332E-13  6.041299E-03 -1.825866E-03
         5  0.000000E+00  0.000000E+00  0.000000E+00
         6  0.000000E+00  0.000000E+00  0.000000E+00
         7 -2.592899E-14  6.062736E-03 -5.181861E-05
         8 -2.430195E-14  6.041298E-03 -1.825866E-03
         9  0.000000E+00  0.000000E+00  0.000000E+00
        10  1.310551E-13  1.531072E-03 -7.810496E-06
        11  2.562266E-12  6.051952E-03 -9.385199E-04
        12  4.578545E-12  1.525167E-03 -9.063699E-04
        13  0.000000E+00  0.000000E+00  0.000000E+00
        14  0.000000E+00  0.000000E+00  0.000000E+00
        15  2.646478E-12  6.062736E-03 -5.181856E-05
        16 -1.289446E-13  6.041298E-03 -1.825866E-03
        17  0.000000E+00  0.000000E+00  0.000000E+00
        18 -6.538918E-15  1.531072E-03 -7.810471E-06
        19 -2.511856E-14  6.051952E-03 -9.385200E-04
        20 -5.776360E-15  1.525167E-03 -9.063698E-04
        21  2.308893E-11  2.381109E-02 -3.803783E-04
        22  2.895027E-11  2.373011E-02 -3.834617E-03
        23 -1.019899E-13  2.381109E-02 -3.803785E-04
        24 -9.863236E-14  2.373011E-02 -3.834617E-03
        25 -5.491602E-12  1.351591E-02 -1.657345E-04
        26  2.609912E-11  2.377056E-02 -2.107260E-03
        27 -4.275668E-12  1.346893E-02 -2.791467E-03
        28  1.149488E-11  2.381109E-02 -3.803784E-04
        29  1.443558E-11  2.373011E-02 -3.834617E-03
        30 -5.785470E-14  1.351591E-02 -1.657344E-04
        31 -1.002983E-13  2.377056E-02 -2.107261E-03
        32 -5.533845E-14  1.346893E-02 -2.791467E-03
        33  5.575799E-11  5.261020E-02 -1.222382E-03
        34  8.088729E-11  5.243787E-02 -6.262949E-03
        35 -2.255506E-13  5.261020E-02 -1.222382E-03
        36 -2.205387E-13  5.243787E-02 -6.262950E-03
        37 -1.788239E-11  3.686902E-02 -7.240741E-04
        38  6.844505E-11  5.252401E-02 -3.742406E-03
        39 -2.505128E-11  3.674592E-02 -4.983136E-03
        40  2.776658E-11  5.261020E-02 -1.222382E-03
        41  4.034260E-11  5.243787E-02 -6.262949E-03
        42 -1.579966E-13  3.686901E-02 -7.240740E-04
        43 -2.230415E-13  5.252401E-02 -3.742406E-03
        44 -1.537836E-13  3.674592E-02 -4.983136E-03
        45  1.065769E-10  9.182361E-02 -2.772918E-03
        46  1.572135E-10  9.153410E-02 -9.305560E-03
        47 -3.940211E-13  9.182362E-02 -2.772918E-03
        48 -3.873397E-13  9.153409E-02 -9.305560E-03
        49 -3.854299E-11  7.095500E-02 -1.898454E-03
        50  1.320701E-10  9.167884E-02 -6.038985E-03
        51 -5.673832E-11  7.072695E-02 -7.696773E-03
        52  5.308961E-11  9.182362E-02 -2.772918E-03
        53  7.841989E-11  9.153410E-02 -9.305560E-03
        54 -3.043633E-13  7.095500E-02 -1.898454E-03
        55 -3.906753E-13  9.167884E-02 -6.038986E-03
        56 -2.984979E-13  7.072695E-02 -7.696773E-03
        57  1.788104E-10  1.408135E-01 -5.187820E-03
        58  2.666411E-10  1.403866E-01 -1.311829E-02
        59 -6.046880E-13  1.408135E-01 -5.187821E-03
        60 -5.963095E-13  1.403866E-01 -1.311829E-02
        61 -6.922731E-11  1.151364E-01 -3.864039E-03
        62  2.229681E-10  1.406000E-01 -9.152803E-03
        63 -1.020498E-10  1.147803E-01 -1.110733E-02
        64  8.909777E-11  1.408135E-01 -5.187821E-03
        65  1.330275E-10  1.403866E-01 -1.311829E-02
        66 -4.942540E-13  1.151364E-01 -3.864039E-03
        67 -6.004834E-13  1.406000E-01 -9.152804E-03
        68 -4.867658E-13  1.147803E-01 -1.110733E-02
        69  2.744128E-10  1.989427E-01 -8.586139E-03
        70  4.243546E-10  1.983633E-01 -1.782037E-02
        71 -8.547035E-13  1.989427E-01 -8.586140E-03
        72 -8.450382E-13  1.983633E-01 -1.782037E-02
        73 -1.114449E-10  1.687755E-01 -6.757964E-03
        74  3.497150E-10  1.986530E-01 -1.320300E-02
        75 -1.670036E-10  1.682739E-01 -1.535204E-02
        76  1.367690E-10  1.989427E-01 -8.586139E-03
        77  2.117564E-10  1.983633E-01 -1.782037E-02
        78 -7.249172E-13  1.687755E-01 -6.757964E-03
        79 -8.498006E-13  1.986530E-01 -1.320300E-02
        80 -7.158673E-13  1.682739E-01 -1.535204E-02
        81  3.918782E-10  2.655756E-01 -1.305261E-02
        82  6.517196E-10  2.648337E-01 -2.349686E-02
        83 -1.141162E-12  2.655756E-01 -1.305261E-02
        84 -1.129683E-12  2.648337E-01 -2.349686E-02
        85 -1.656408E-10  2.312358E-01 -1.068181E-02
        86  5.222442E-10  2.652047E-01 -1.827449E-02
        87 -2.607943E-10  2.305761E-01 -2.053273E-02
        88  1.953514E-10  2.655756E-01 -1.305261E-02
